x,y,r
543460.0,141640.0,9.4017
543460.0,147760.0,9.4031
543490.0,145150.0,9.7124
543510.0,142080.0,9.5156
543530.0,148170.0,9.295
543550.0,145580.0,9.6864
543560.0,142510.0,9.6012
543580.0,139800.0,9.2014
543610.0,148580.0,9.1843
543610.0,142950.0,9.6585
543610.0,146010.0,9.6434
543640.0,140260.0,9.1986
543660.0,143380.0,9.6913
543670.0,146430.0,9.5839
543680.0,148970.0,9.095
543700.0,140710.0,9.2099
543710.0,143810.0,9.7041
543740.0,146860.0,9.5116
543750.0,141150.0,9.2772
543760.0,149360.0,9.0416
543770.0,144240.0,9.7056
543800.0,141600.0,9.3994
543810.0,147270.0,9.4271
543820.0,144670.0,9.6964
543850.0,149740.0,9.0155
543860.0,142030.0,9.5175
543880.0,147690.0,9.3289
543880.0,145090.0,9.6755
543910.0,142470.0,9.6024
543910.0,139760.0,9.2132
543950.0,145520.0,9.6411
543960.0,148090.0,9.2208
543970.0,140210.0,9.2126
543970.0,142900.0,9.6546
544010.0,145950.0,9.5903
544030.0,143330.0,9.6797
544030.0,140660.0,9.2173
544040.0,148490.0,9.1197
544080.0,146370.0,9.5245
544090.0,143760.0,9.6866
544090.0,141110.0,9.2719
544120.0,148880.0,9.0525
544150.0,146790.0,9.4476
544150.0,141550.0,9.3924
544150.0,144180.0,9.685
544200.0,149270.0,9.0233
544210.0,141990.0,9.5152
544210.0,144610.0,9.6679
544230.0,147200.0,9.3617
544240.0,139710.0,9.23
544270.0,142420.0,9.601
544280.0,145040.0,9.6397
544310.0,140170.0,9.2307
544310.0,147610.0,9.2665
544330.0,142850.0,9.6489
544340.0,145460.0,9.5976
544370.0,140620.0,9.2301
544390.0,148010.0,9.1677
544400.0,143280.0,9.6681
544410.0,145880.0,9.5409
544440.0,141060.0,9.2695
544460.0,143700.0,9.6719
544470.0,148400.0,9.0876
544490.0,146300.0,9.4717
544500.0,141500.0,9.3831
544530.0,144130.0,9.6656
544560.0,148790.0,9.0532
544560.0,141940.0,9.5114
544570.0,146710.0,9.3949
544600.0,144550.0,9.6418
544630.0,142370.0,9.599
544640.0,140120.0,9.2466
544650.0,147120.0,9.3158
544670.0,144970.0,9.6069
544700.0,142790.0,9.6434
544710.0,140570.0,9.2449
544730.0,147520.0,9.2373
544740.0,145390.0,9.5591
544770.0,143220.0,9.6582
544780.0,141010.0,9.273
544810.0,147910.0,9.1628
544820.0,145810.0,9.4991
544840.0,143640.0,9.66
544850.0,141450.0,9.3749
544900.0,146220.0,9.4306
544900.0,148300.0,9.101
544910.0,144060.0,9.6483
544920.0,141880.0,9.5075
544980.0,146630.0,9.3604
544980.0,144480.0,9.6188
544980.0,140070.0,9.2651
544990.0,148680.0,9.0659
544990.0,142310.0,9.5972
545050.0,140510.0,9.2625
545060.0,144900.0,9.5783
545060.0,147030.0,9.2949
545060.0,142730.0,9.6383
545120.0,140950.0,9.2853
545140.0,145320.0,9.5269
545140.0,143160.0,9.6497
545150.0,147430.0,9.2352
545200.0,141390.0,9.3726
545210.0,143580.0,9.6499
545220.0,145730.0,9.4662
545240.0,147820.0,9.1789
545270.0,141820.0,9.5051
545290.0,143990.0,9.6331
545310.0,140010.0,9.2913
545310.0,146140.0,9.4018
545330.0,148200.0,9.125
545350.0,142250.0,9.5955
545370.0,144410.0,9.599
545390.0,146540.0,9.3419
545390.0,140460.0,9.2873
545420.0,142670.0,9.6334
545430.0,148570.0,9.0897
545450.0,144820.0,9.5547
545460.0,140890.0,9.3074
545480.0,146940.0,9.2917
545500.0,143090.0,9.6423
545530.0,145230.0,9.5015
545540.0,141330.0,9.3812
545560.0,139510.0,9.3282
545570.0,147330.0,9.2484
545580.0,143510.0,9.6412
545620.0,145640.0,9.4423
545620.0,141760.0,9.5063
545640.0,139950.0,9.3251
545670.0,143920.0,9.6199
545670.0,147710.0,9.204
545700.0,142180.0,9.5947
545710.0,146050.0,9.3841
545720.0,140390.0,9.3219
545750.0,144330.0,9.5824
545760.0,148090.0,9.1509
545790.0,142600.0,9.629
545800.0,146450.0,9.3348
545810.0,140830.0,9.3388
545840.0,144740.0,9.5354
545860.0,148460.0,9.0899
545870.0,143020.0,9.636000000000001
545890.0,141260.0,9.4008
545890.0,139450.0,9.3515
545900.0,146840.0,9.2971
545930.0,145150.0,9.4817
545960.0,143430.0,9.6332
545960.0,148820.0,9.0511
545970.0,141690.0,9.5128
545980.0,139890.0,9.3687
545990.0,147230.0,9.2664
546020.0,145550.0,9.425
546040.0,143840.0,9.6081
546060.0,142110.0,9.5956
546060.0,140330.0,9.3731
546090.0,147610.0,9.2336
546110.0,145950.0,9.3731
546130.0,144250.0,9.5681
546150.0,140760.0,9.3831
546150.0,142520.0,9.6264
546190.0,147980.0,9.187000000000001
546210.0,146350.0,9.3336
546230.0,144660.0,9.5193
546230.0,139390.0,9.3892
546240.0,142940.0,9.6319
546240.0,141190.0,9.4289
546290.0,148340.0,9.1209
546310.0,139830.0,9.4418
546310.0,146730.0,9.3065
546320.0,145060.0,9.4652
546320.0,141610.0,9.5235
546330.0,143350.0,9.626
546390.0,148700.0,9.0559
546400.0,140260.0,9.4487
546410.0,142030.0,9.5995
546410.0,147120.0,9.2841
546420.0,143760.0,9.5976
546420.0,145460.0,9.4109
546490.0,149050.0,9.016
546490.0,140690.0,9.4473
546510.0,144160.0,9.5555
546510.0,142450.0,9.6275
546510.0,147490.0,9.2557
546520.0,145850.0,9.3652
546560.0,139320.0,9.429
546580.0,141120.0,9.4705
546600.0,142860.0,9.6317
546610.0,144560.0,9.505
546610.0,147860.0,9.2107
546620.0,146240.0,9.3347
546650.0,139760.0,9.5496
546670.0,141540.0,9.5421
546690.0,143260.0,9.6199
546710.0,148220.0,9.148
546710.0,144960.0,9.4506
546720.0,146630.0,9.3157
546740.0,140190.0,9.5424
546770.0,141950.0,9.6088
546790.0,143670.0,9.5889
546810.0,145360.0,9.3986
546820.0,148580.0,9.0797
546820.0,147010.0,9.2972
546830.0,140620.0,9.5275
546860.0,142360.0,9.633
546890.0,144070.0,9.5442
546910.0,145750.0,9.3593
546920.0,147380.0,9.2654
546920.0,148920.0,9.031
546930.0,141040.0,9.531
546960.0,142770.0,9.6353
546980.0,139690.0,9.6955
546990.0,144470.0,9.4917
547020.0,146140.0,9.3367
547020.0,141460.0,9.574
547030.0,147740.0,9.2136
547060.0,143170.0,9.6179
547080.0,140120.0,9.6529
547100.0,144860.0,9.4367
547120.0,146520.0,9.3228
547120.0,141870.0,9.6257
547140.0,148100.0,9.1521
547160.0,143580.0,9.5821
547170.0,140540.0,9.6101
547200.0,145250.0,9.3875
547220.0,142280.0,9.6435
547230.0,146890.0,9.3044
547240.0,148450.0,9.1122
547270.0,140960.0,9.5986
547270.0,143970.0,9.5345
547310.0,145640.0,9.3551
547320.0,139610.0,9.8074
547320.0,142680.0,9.642999999999999
547340.0,147260.0,9.2674
547370.0,144370.0,9.4795
547370.0,141370.0,9.6183
547410.0,146020.0,9.3395
547420.0,140040.0,9.7648
547430.0,143080.0,9.6199
547440.0,147620.0,9.2127
547480.0,141780.0,9.6498
547480.0,144760.0,9.4231
547520.0,140460.0,9.6982
547520.0,146400.0,9.3285
547530.0,143480.0,9.5797
547550.0,147970.0,9.1602
547580.0,142190.0,9.6605
547590.0,145150.0,9.3775
547620.0,140870.0,9.6606
547630.0,146770.0,9.307
547640.0,143870.0,9.5277
547660.0,139540.0,9.8753
547660.0,148320.0,9.1387
547690.0,142590.0,9.6536
547700.0,145530.0,9.3531
547730.0,141280.0,9.6633
547740.0,147140.0,9.2639
547750.0,144260.0,9.4694
547760.0,139960.0,9.8502
547790.0,142980.0,9.6272
547810.0,145910.0,9.3438
547830.0,141690.0,9.6773
547850.0,147490.0,9.2096
547860.0,144650.0,9.4118
547860.0,140370.0,9.7864
547900.0,143380.0,9.5836
547900.0,139030.0,9.8951
547920.0,146280.0,9.3342
547940.0,142090.0,9.6802
547960.0,147840.0,9.1758
547970.0,140780.0,9.7193
547970.0,145040.0,9.372
548000.0,139450.0,9.9181
548010.0,143770.0,9.5274
548030.0,146650.0,9.3056
548050.0,142490.0,9.6684
548080.0,141190.0,9.7032
548090.0,145420.0,9.3563
548100.0,139870.0,9.9074
548130.0,144150.0,9.4629
548140.0,147010.0,9.254
548160.0,142880.0,9.6392
548190.0,141590.0,9.7051
548200.0,145790.0,9.3513
548210.0,140280.0,9.855
548230.0,138950.0,9.9425
548240.0,144540.0,9.4038
548260.0,147370.0,9.2026
548270.0,143270.0,9.5931
548300.0,141990.0,9.7011
548310.0,146160.0,9.3418
548320.0,140690.0,9.7782
548340.0,139370.0,9.9592
548360.0,144920.0,9.3709
548370.0,147710.0,9.1804
548390.0,143660.0,9.533999999999999
548410.0,142380.0,9.6869
548430.0,146530.0,9.3033
548430.0,141090.0,9.7424
548450.0,139780.0,9.9462
548470.0,145300.0,9.3637
548510.0,144040.0,9.4657
548530.0,142770.0,9.6566
548540.0,146880.0,9.2444
548550.0,141490.0,9.735
548560.0,140190.0,9.9009
548570.0,138860.0,9.9777
548590.0,145670.0,9.3641
548620.0,144420.0,9.4042
548650.0,143160.0,9.6096
548660.0,141880.0,9.726
548660.0,147240.0,9.2012
548670.0,140590.0,9.832
548680.0,139280.0,9.9885
548710.0,146040.0,9.354
548740.0,144800.0,9.3774
548760.0,143540.0,9.5483
548770.0,147580.0,9.1882
548780.0,142270.0,9.7101
548790.0,140990.0,9.7878
548800.0,139690.0,9.9739
548820.0,146400.0,9.3094
548860.0,145170.0,9.3759
548880.0,143920.0,9.4759
548900.0,142660.0,9.68
548910.0,140090.0,9.9379
548910.0,141380.0,9.7719
548920.0,138770.0,9.9964
548940.0,146760.0,9.2485
548980.0,145540.0,9.3808
549010.0,144300.0,9.4118
549020.0,143040.0,9.6338
549020.0,141770.0,9.758
549030.0,139180.0,10.004
549030.0,140490.0,9.8853
549060.0,147110.0,9.2121
549100.0,145910.0,9.3702
549130.0,144680.0,9.388
549140.0,142160.0,9.7398
549140.0,143420.0,9.5726
549150.0,139590.0,9.994
549150.0,140880.0,9.8426
549220.0,146270.0,9.3217
549250.0,145050.0,9.3941
549260.0,138680.0,10.005
549260.0,143800.0,9.4977
549260.0,139990.0,9.9711
549270.0,142540.0,9.71
549270.0,141270.0,9.8185
549340.0,146620.0,9.2572
549370.0,145410.0,9.4013
549380.0,139080.0,10.008
549380.0,140380.0,9.9353
549390.0,144180.0,9.4298
549390.0,141660.0,9.7987
549390.0,142920.0,9.6661
549460.0,146970.0,9.214
549490.0,145780.0,9.3889
549500.0,139480.0,10.004
549510.0,144550.0,9.4052
549510.0,140770.0,9.9007
549510.0,142040.0,9.7769
549520.0,143300.0,9.607999999999999
549610.0,138580.0,10.008
549620.0,139880.0,9.9947
549620.0,146130.0,9.3324
549630.0,141160.0,9.8732
549640.0,142420.0,9.7479
549640.0,143670.0,9.5343
549640.0,144920.0,9.4158
549730.0,138980.0,10.008
549740.0,146490.0,9.2493
549740.0,140270.0,9.9739
549750.0,141540.0,9.8478
549760.0,145280.0,9.4248
549760.0,142800.0,9.7075
549770.0,144050.0,9.4625
549850.0,139370.0,10.006
549860.0,146830.0,9.1727
549870.0,140660.0,9.9492
549880.0,141920.0,9.822000000000001
549890.0,143170.0,9.6549
549890.0,145640.0,9.4123
549900.0,144410.0,9.4326
549960.0,138470.0,10.007
549980.0,147170.0,9.1216
549980.0,139770.0,10.003
549990.0,141040.0,9.926
550010.0,142290.0,9.7939
550010.0,146000.0,9.3527
550020.0,143540.0,9.5869
550030.0,144780.0,9.4409
550090.0,138870.0,9.9954
550100.0,140150.0,9.9949
550120.0,141420.0,9.9004
550140.0,146350.0,9.2618
550140.0,142670.0,9.7578
550150.0,143910.0,9.514
550160.0,145140.0,9.451
550210.0,139260.0,9.9922
550230.0,140540.0,9.9805
550250.0,141790.0,9.8732
550260.0,146690.0,9.1816
550270.0,143040.0,9.7118
550280.0,145500.0,9.4415
550290.0,144280.0,9.4734
550320.0,138360.0,10.004
550340.0,139650.0,9.9972
550360.0,140910.0,9.9646
550380.0,142160.0,9.8458
550380.0,147030.0,9.1467
550410.0,143400.0,9.6524
550410.0,145850.0,9.3869
550420.0,144640.0,9.4719
550440.0,138750.0,9.9773
550470.0,140030.0,9.9977
550490.0,141290.0,9.9447
550520.0,142530.0,9.8132
550540.0,146200.0,9.2997
550540.0,143770.0,9.5826
550550.0,145000.0,9.4809
550570.0,139140.0,9.9614
550600.0,140410.0,9.991
550620.0,141660.0,9.9209
550650.0,142900.0,9.772
550660.0,146550.0,9.2212
550670.0,144140.0,9.5282
550670.0,138250.0,10.002
550680.0,145360.0,9.474
550700.0,139530.0,9.9652
550730.0,140790.0,9.9824
550760.0,142030.0,9.8949
550790.0,146890.0,9.192
550790.0,143260.0,9.72
550800.0,138640.0,9.9523
550810.0,145710.0,9.4279
550810.0,144500.0,9.5121
550830.0,139910.0,9.9754
550860.0,141150.0,9.9709
550890.0,142390.0,9.8638
550920.0,143630.0,9.6557
550930.0,139020.0,9.9217
550940.0,144860.0,9.5148
550940.0,146060.0,9.3502
550970.0,140280.0,9.9783
551000.0,141520.0,9.9545
551030.0,142760.0,9.8245
551060.0,143990.0,9.5925
551070.0,139400.0,9.9186
551070.0,146400.0,9.2727
551080.0,145210.0,9.5068
551100.0,140650.0,9.9761
551130.0,141890.0,9.9317
551160.0,138510.0,9.9143
551170.0,143120.0,9.7761
551190.0,146740.0,9.235
551200.0,144350.0,9.5584
551200.0,139780.0,9.9326
551210.0,145560.0,9.4675
551230.0,141020.0,9.9688
551270.0,142250.0,9.9009
551300.0,138890.0,9.8793
551310.0,143480.0,9.7164
551330.0,140150.0,9.9451
551340.0,145910.0,9.3985
551340.0,144710.0,9.55
551370.0,141380.0,9.9558
551410.0,142610.0,9.8615
551430.0,139270.0,9.8639
551450.0,143840.0,9.6512
551470.0,145060.0,9.5378
551470.0,146250.0,9.3215
551470.0,140510.0,9.9511
551510.0,141740.0,9.9368
551520.0,138390.0,9.8833
551550.0,142970.0,9.814
551570.0,139640.0,9.8757
551590.0,144200.0,9.604
551600.0,146590.0,9.2764
551610.0,145410.0,9.5005
551610.0,140880.0,9.95
551650.0,142100.0,9.9087
551660.0,138760.0,9.8382
551690.0,143330.0,9.7572
551700.0,140010.0,9.8942
551730.0,137880.0,9.8963
551730.0,144550.0,9.5838
551740.0,145750.0,9.4348
551750.0,141240.0,9.9417
551790.0,142460.0,9.8705
551790.0,139140.0,9.8111
551840.0,140370.0,9.9071
551840.0,143690.0,9.6929
551870.0,146090.0,9.3525
551870.0,144900.0,9.5648
551870.0,138260.0,9.8645
551890.0,141590.0,9.9257
551930.0,139510.0,9.8181
551940.0,142820.0,9.8239
551980.0,140730.0,9.9125
551980.0,144040.0,9.6417
552000.0,146430.0,9.2775
552010.0,145250.0,9.5255
552020.0,138630.0,9.7969
552030.0,141950.0,9.9004
552070.0,139870.0,9.8369
552080.0,143180.0,9.7706
552090.0,137750.0,9.8794
552120.0,141090.0,9.9081
552120.0,144400.0,9.6128
552130.0,146760.0,9.2145
552140.0,145600.0,9.4584
552160.0,139000.0,9.7631
552170.0,142310.0,9.8649
552210.0,140230.0,9.8529
552230.0,143530.0,9.7151
552230.0,138120.0,9.8316
552260.0,141440.0,9.8956
552260.0,144750.0,9.5841
552280.0,145940.0,9.3713
552300.0,139370.0,9.767999999999999
552320.0,142660.0,9.8202
552350.0,140580.0,9.8622
552370.0,138490.0,9.7526
552370.0,143890.0,9.6677
552400.0,145090.0,9.5352
552410.0,146270.0,9.2865
552410.0,141800.0,9.8747
552430.0,137610.0,9.8584
552440.0,139730.0,9.7851
552470.0,143020.0,9.7693
552500.0,140940.0,9.8616
552510.0,144240.0,9.6301
552520.0,138860.0,9.7184
552540.0,146600.0,9.2359
552540.0,145440.0,9.4682
552560.0,142150.0,9.8443
552580.0,137980.0,9.804
552580.0,140080.0,9.8011
552610.0,143370.0,9.7175
552640.0,141290.0,9.8527
552660.0,139220.0,9.7244
552660.0,144590.0,9.5875
552680.0,145770.0,9.388
552700.0,142500.0,9.8046
552730.0,138350.0,9.7187
552730.0,140430.0,9.8113
552760.0,143720.0,9.672
552780.0,137470.0,9.8443
552790.0,141640.0,9.8362
552800.0,144930.0,9.5342
552810.0,139580.0,9.7416
552820.0,146110.0,9.3122
552850.0,142860.0,9.759
552870.0,140780.0,9.8138
552880.0,138710.0,9.6788
552910.0,144070.0,9.6301
552930.0,137840.0,9.7934
552940.0,145270.0,9.4681
552940.0,141990.0,9.8113
552950.0,146440.0,9.277999999999999
552950.0,139930.0,9.7578
553000.0,143210.0,9.7119
553020.0,141130.0,9.8081
553030.0,139070.0,9.6845
553050.0,144420.0,9.583
553080.0,145610.0,9.4006
553090.0,142340.0,9.7773
553090.0,138210.0,9.704
553100.0,140280.0,9.7683
553130.0,137330.0,9.8404
553150.0,143560.0,9.666
553170.0,139430.0,9.7033
553170.0,141480.0,9.7952
553200.0,144760.0,9.5263
553220.0,145940.0,9.3459
553240.0,138570.0,9.6488
553240.0,142690.0,9.7366
553250.0,140620.0,9.7719
553290.0,137690.0,9.7988
553300.0,143910.0,9.6193
553320.0,141820.0,9.7735
553320.0,139770.0,9.7209
553340.0,145100.0,9.464
553360.0,146280.0,9.326
553390.0,138920.0,9.6495
553390.0,143040.0,9.6921
553400.0,140970.0,9.7678
553440.0,138050.0,9.7032
553450.0,144250.0,9.5667
553470.0,142170.0,9.7423
553470.0,140120.0,9.7318
553480.0,145440.0,9.4102
553540.0,143390.0,9.6434
553540.0,139270.0,9.667
553550.0,141310.0,9.7557
553600.0,138410.0,9.6321
553600.0,144590.0,9.5107
553620.0,142520.0,9.7025
553620.0,140460.0,9.7352
553630.0,145770.0,9.381
553640.0,137540.0,9.7187
553690.0,139610.0,9.6861
553690.0,143740.0,9.5912
553700.0,141660.0,9.7339
553740.0,144930.0,9.4581
553750.0,138760.0,9.6224
553760.0,146110.0,9.3806
553770.0,140800.0,9.731
553780.0,142870.0,9.6556
553800.0,137900.0,9.674
553840.0,139950.0,9.6978
553850.0,144080.0,9.5387
553850.0,142000.0,9.7012
553890.0,145270.0,9.4201
553910.0,139110.0,9.6338
553930.0,143220.0,9.6025
553930.0,141140.0,9.717
553960.0,138250.0,9.6244
553990.0,137380.0,9.6886
554000.0,144420.0,9.4913
554000.0,140290.0,9.7006
554010.0,142350.0,9.6579
554030.0,145600.0,9.4034
554060.0,139450.0,9.6517
554080.0,141480.0,9.6919
554090.0,143560.0,9.5499
554110.0,138600.0,9.6073
554140.0,144760.0,9.4533
554150.0,137730.0,9.6594
554150.0,140630.0,9.6948
554170.0,142700.0,9.6058
554220.0,139780.0,9.6637
554240.0,141830.0,9.6555
554240.0,143900.0,9.508
554270.0,138940.0,9.6095
554290.0,145090.0,9.4284
554310.0,140970.0,9.6776
554320.0,138080.0,9.6225
554330.0,143040.0,9.5595
554370.0,140120.0,9.6659
554390.0,144240.0,9.4778
554400.0,142170.0,9.6115
554430.0,139270.0,9.6196
554440.0,145420.0,9.4179
554460.0,141310.0,9.6503
554480.0,138430.0,9.6045
554480.0,143380.0,9.527000000000001
554510.0,137560.0,9.6406
554530.0,140450.0,9.6595
554550.0,144580.0,9.4536
554560.0,142520.0,9.5794
554590.0,139610.0,9.63
554620.0,141650.0,9.6183
554640.0,138760.0,9.5985
554640.0,143720.0,9.5019
554680.0,137910.0,9.6296
554690.0,140790.0,9.6433
554700.0,144910.0,9.4391
554720.0,142860.0,9.5572
554750.0,139940.0,9.6338
554780.0,141990.0,9.5986
554790.0,144060.0,9.4794
554800.0,139100.0,9.5979
554850.0,145240.0,9.4375
554850.0,138250.0,9.6149
554850.0,141130.0,9.623
554870.0,137390.0,9.6554
554880.0,143200.0,9.5358
554910.0,140270.0,9.6306
554950.0,144400.0,9.4612
554950.0,142330.0,9.5863
554970.0,139430.0,9.6015
555010.0,138580.0,9.609
555010.0,141470.0,9.6107
555040.0,143540.0,9.5138
555040.0,137730.0,9.6542
555070.0,140610.0,9.6226
555100.0,144730.0,9.4625
555110.0,142670.0,9.5801
555130.0,139760.0,9.606
555170.0,141810.0,9.6063
555180.0,138910.0,9.5963
555190.0,143870.0,9.492
555210.0,138060.0,9.627
555220.0,137210.0,9.6934
555230.0,140940.0,9.6151
555270.0,143010.0,9.5713
555290.0,140090.0,9.6081
555340.0,142150.0,9.6093
555340.0,139240.0,9.588
555350.0,144210.0,9.4792
555380.0,138390.0,9.6514
555400.0,137540.0,9.6991
555400.0,141280.0,9.6148
555430.0,143350.0,9.5518
555450.0,140420.0,9.6092
555500.0,142480.0,9.6144
555510.0,139570.0,9.5874
555550.0,138720.0,9.6197
555570.0,141610.0,9.6212
555600.0,143680.0,9.524
555620.0,140750.0,9.6122
555670.0,142820.0,9.6113
555680.0,139890.0,9.5905
555720.0,139040.0,9.5988
555730.0,141950.0,9.6305
555760.0,144010.0,9.5049
555790.0,141080.0,9.6198
555830.0,143150.0,9.5963
555840.0,140220.0,9.5973
555890.0,139370.0,9.5895
555900.0,142290.0,9.6361
555930.0,138520.0,9.6326
555960.0,141420.0,9.6303
556000.0,143480.0,9.5683
556010.0,140550.0,9.6068
556060.0,139690.0,9.5873
556070.0,142620.0,9.6343
556100.0,138840.0,9.6286
556130.0,141750.0,9.6396
556160.0,143810.0,9.5362
556180.0,140880.0,9.618
556230.0,140010.0,9.591000000000001
556240.0,142950.0,9.623
556280.0,139160.0,9.6223
556300.0,142080.0,9.6459
556310.0,138310.0,9.6581
556330.0,144140.0,9.5146
556360.0,141210.0,9.6307
556400.0,143280.0,9.5968
556410.0,140340.0,9.6012
556450.0,139480.0,9.6132
556470.0,142420.0,9.6454
556480.0,138630.0,9.6596
556530.0,141540.0,9.6429
556570.0,143610.0,9.5585
556580.0,140670.0,9.6157
556630.0,139800.0,9.6096
556640.0,142740.0,9.6369
556660.0,138950.0,9.6708
556710.0,141870.0,9.6519
556740.0,143930.0,9.5254
556760.0,141000.0,9.6324
556800.0,140130.0,9.6152
556810.0,143070.0,9.6126
556840.0,139260.0,9.677999999999999
556870.0,138410.0,9.697000000000001
556880.0,142200.0,9.6533
556940.0,141330.0,9.6483
556980.0,140450.0,9.629
556980.0,143390.0,9.572000000000001
557020.0,139580.0,9.6728
557050.0,138730.0,9.7086
557050.0,142530.0,9.6473
557110.0,141660.0,9.66
557150.0,143710.0,9.5371
557160.0,140780.0,9.6468
557200.0,139900.0,9.6692
557220.0,142850.0,9.6274
557230.0,139040.0,9.7326
557290.0,141980.0,9.6643
557340.0,141110.0,9.6642
557390.0,140230.0,9.6748
557400.0,143170.0,9.5919
557420.0,139350.0,9.7337
557440.0,138490.0,9.7536
557460.0,142310.0,9.6598
557520.0,141430.0,9.6766
557570.0,140550.0,9.686
557570.0,143490.0,9.565
557600.0,139670.0,9.7279
557620.0,138810.0,9.7751
557640.0,142630.0,9.6443
557700.0,141760.0,9.6817
557750.0,140880.0,9.6975
557790.0,139990.0,9.7292
557810.0,142940.0,9.6158
557820.0,139120.0,9.7743
557880.0,142080.0,9.6781
557940.0,141200.0,9.7054
557980.0,140310.0,9.7345
557990.0,143260.0,9.5886
558010.0,139430.0,9.7679
558020.0,138560.0,9.8224
558060.0,142390.0,9.6639
558120.0,141520.0,9.7075
558170.0,140640.0,9.7397
558200.0,139750.0,9.7669
558210.0,138870.0,9.8023
558240.0,142710.0,9.6384
558300.0,141840.0,9.7027
558360.0,140960.0,9.7419
558390.0,140070.0,9.7695
558400.0,138310.0,9.8431
558410.0,139180.0,9.7889
558410.0,143020.0,9.6051
558480.0,142150.0,9.6886
558540.0,141280.0,9.74
558590.0,140390.0,9.7738
558590.0,143330.0,9.5849
558610.0,139500.0,9.7851
558610.0,138620.0,9.8256
558660.0,142460.0,9.6657
558730.0,141590.0,9.7316
558780.0,140710.0,9.775
558810.0,138920.0,9.8023
558810.0,139810.0,9.7858
558840.0,142770.0,9.6383
558910.0,141900.0,9.7159
558970.0,141020.0,9.771
559000.0,138350.0,9.8339
559000.0,140130.0,9.79
559020.0,143070.0,9.621
559020.0,139240.0,9.7915
559090.0,142210.0,9.6941
559160.0,141330.0,9.7572
559200.0,140450.0,9.7915
559210.0,138660.0,9.8064
559220.0,139550.0,9.7886
559270.0,142510.0,9.6725
559340.0,141640.0,9.7369
559400.0,140760.0,9.7855
559420.0,139860.0,9.7913
559420.0,138970.0,9.7893
559450.0,142820.0,9.6404
559530.0,141950.0,9.7138
559590.0,141070.0,9.7686
559610.0,138380.0,9.8037
559630.0,139280.0,9.7813
559630.0,140180.0,9.7932
559710.0,142250.0,9.693999999999999
559780.0,141380.0,9.7448
559830.0,140490.0,9.7864
559830.0,138680.0,9.7836
559840.0,139590.0,9.777000000000001
559970.0,141680.0,9.7194
560020.0,140800.0,9.7668
560040.0,138990.0,9.767000000000001
560050.0,139900.0,9.7764
560150.0,141980.0,9.6954
560220.0,141100.0,9.7405
560230.0,138400.0,9.7788
560260.0,140210.0,9.7698
560260.0,139300.0,9.7513
560410.0,141410.0,9.7164
560450.0,138700.0,9.7536
560460.0,140520.0,9.7512
560470.0,139610.0,9.7449
560660.0,140820.0,9.735
560680.0,139010.0,9.7353
560690.0,139920.0,9.738999999999999
560890.0,140230.0,9.7376
560900.0,139320.0,9.7249
561120.0,139630.0,9.7134
